[2026-03-04 15:44:07] Log cleared for new killchain scan.
[2026-03-04 15:44:08] [START] [START] Kill Chain Audit: testphp.vulnweb.com (Profile: Full Scan, Aggression: Attack)
[2026-03-04 15:44:08] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Starting scan...", "phase": "Initialization"}
[2026-03-04 15:44:08] [INFO] [+] Resolved testphp.vulnweb.com to IP: 44.228.249.3
[2026-03-04 15:44:08] [INFO] [SETUP] Starting background traffic capture...
[2026-03-04 15:44:09] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Recon Phase...", "phase": "recon_phase"}
[2026-03-04 15:44:09] [PHASE] [PHASE] RECONNAISSANCE - Surface Area Discovery
[2026-03-04 15:44:09] [STAGE] [STAGE] Scanning for subdomains and active hosts...
[2026-03-04 15:44:17] [INFO] [+] Found 1 potential subdomains.
[2026-03-04 15:44:17] [STAGE] [STAGE] Resolving subdomain IPs...
[2026-03-04 15:45:20] [INFO] [+] Resolved 1 host IPs.
[2026-03-04 15:45:20] [STAGE] [STAGE] Detecting target technology stack...
[2026-03-04 15:45:21] [INFO] [+] Detected technologies: Server, Language
[2026-03-04 15:45:21] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Network Audit Phase...", "phase": "network_audit_phase"}
[2026-03-04 15:45:21] [PHASE] [PHASE] NETWORK AUDIT - Infrastructure Assessment
[2026-03-04 15:45:21] [INFO] [+] Resolved testphp.vulnweb.com to IP: 44.228.249.3
[2026-03-04 15:45:21] [STAGE] [STAGE] Running Nmap full scan on 44.228.249.3...
[2026-03-04 15:51:58] [INFO] [+] Nmap scan completed. Found 1 open ports.
[2026-03-04 15:51:58] [STAGE] [STAGE] Attempting brute-force on open services (Level: aggressive)...
[2026-03-04 15:51:59] [INFO] [+] No exploitable services found or brute-force failed.
[2026-03-04 15:51:59] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Waf Detect Phase...", "phase": "waf_detect_phase"}
[2026-03-04 15:51:59] [PHASE] [PHASE] WAF DETECTION
[2026-03-04 15:51:59] [STAGE] [STAGE] Checking for Web Application Firewall (WAF)...
[2026-03-04 15:52:06] [INFO] [+] No WAF detected.
[2026-03-04 15:52:06] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Web Audit Phase...", "phase": "web_audit_phase"}
[2026-03-04 15:52:06] [PHASE] [PHASE] WEB AUDIT - Application Assessment
[2026-03-04 15:52:06] [STAGE] [STAGE] Crawling web application (Max Pages: 1000)...
[2026-03-04 15:52:12] [INFO] [+] Crawler found 26 URLs, 38 forms, and 0 API endpoints.
[2026-03-04 15:52:12] [STAGE] [STAGE] Performing directory fuzzing (Max Depth: 4)...
[2026-03-04 15:52:22] [INFO] [+] Directory fuzzer found 3 potential paths.
[2026-03-04 15:52:22] [STAGE] [STAGE] Running advanced web vulnerability checks...
[2026-03-04 15:52:30] [INFO] [+] Web vulnerability scanner found 3 findings.
[2026-03-04 15:52:30] [STAGE] [STAGE] Running custom parameter injection scanner...
[2026-03-04 15:52:30] [INFO] [+] Custom scanner found 0 findings.
[2026-03-04 15:52:30] [STAGE] [STAGE] Running logic-based vulnerability checks...
[2026-03-04 15:52:30] [INFO] [+] Logic scanner found 0 findings.
[2026-03-04 15:52:30] [EVENT] EVENT: scan_status | PAYLOAD: {"message": "Running Zap Scan Phase...", "phase": "zap_scan_phase"}
[2026-03-04 15:52:30] [PHASE] [PHASE] ZAP SCAN - Comprehensive DAST
[2026-03-04 15:52:30] [STAGE] [STAGE] Starting OWASP ZAP quick scan...
[2026-03-04 15:52:30] [ZAP] [*] ZAP: Initializing on port 27330...
[2026-03-04 15:52:30] [ZAP] [*] Waiting for ZAP initialization on port 27330 (timeout: 240s)...
[2026-03-04 15:52:30] [ZAP] [ZAP Daemon] C:\Program Files\ZAP\Zed Attack Proxy>if exist "C:\Users\Divy\ZAP\.ZAP_JVM.properties" (set /p jvmopts= 0<"C:\Users\Divy\ZAP\.ZAP_JVM.properties" )  else (set jvmopts=-Xmx512m )
[2026-03-04 16:03:53] [ZAP] [ZAP Daemon] 682227 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | SqlInjectionOracleTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:03:53] [ZAP] [PROGRESS] ZAP AScan: 30%
[2026-03-04 16:03:58] [ZAP] [PROGRESS] ZAP AScan: 31%
[2026-03-04 16:04:03] [ZAP] [PROGRESS] ZAP AScan: 32%
[2026-03-04 16:04:08] [ZAP] [PROGRESS] ZAP AScan: 32%
[2026-03-04 16:04:13] [ZAP] [PROGRESS] ZAP AScan: 32%
[2026-03-04 16:04:16] [ZAP] [ZAP Daemon] 705924 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | SqlInjectionPostgreSqlTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:04:18] [ZAP] [PROGRESS] ZAP AScan: 32%
[2026-03-04 16:04:23] [ZAP] [PROGRESS] ZAP AScan: 33%
[2026-03-04 16:04:28] [ZAP] [PROGRESS] ZAP AScan: 33%
[2026-03-04 16:04:33] [ZAP] [PROGRESS] ZAP AScan: 33%
[2026-03-04 16:04:38] [ZAP] [PROGRESS] ZAP AScan: 33%
[2026-03-04 16:04:40] [ZAP] [ZAP Daemon] 729579 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | SqlInjectionSqLiteTimingScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:04:43] [ZAP] [PROGRESS] ZAP AScan: 34%
[2026-03-04 16:04:48] [ZAP] [PROGRESS] ZAP AScan: 35%
[2026-03-04 16:04:53] [ZAP] [PROGRESS] ZAP AScan: 35%
[2026-03-04 16:04:58] [ZAP] [PROGRESS] ZAP AScan: 35%
[2026-03-04 16:05:03] [ZAP] [PROGRESS] ZAP AScan: 35%
[2026-03-04 16:05:08] [ZAP] [PROGRESS] ZAP AScan: 35%
[2026-03-04 16:05:13] [ZAP] [PROGRESS] ZAP AScan: 35%
[2026-03-04 16:05:18] [ZAP] [PROGRESS] ZAP AScan: 35%
[2026-03-04 16:05:23] [ZAP] [PROGRESS] ZAP AScan: 35%
[2026-03-04 16:05:25] [ZAP] [ZAP Daemon] 774306 [ZAP-Scanner-0] INFO  org.parosproxy.paros.core.scanner.HostProcess - start host http://testphp.vulnweb.com | DomXssScanRule strength MEDIUM threshold MEDIUM
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777569 [ZAP-ActiveScanner-19] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777569 [ZAP-ActiveScanner-15] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777571 [ZAP-ActiveScanner-4] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777571 [ZAP-ActiveScanner-8] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777576 [ZAP-ActiveScanner-22] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777576 [ZAP-ActiveScanner-14] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777578 [ZAP-ActiveScanner-13] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777581 [ZAP-ActiveScanner-2] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777581 [ZAP-ActiveScanner-10] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777581 [ZAP-ActiveScanner-6] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777580 [ZAP-ActiveScanner-0] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777581 [ZAP-ActiveScanner-7] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777580 [ZAP-ActiveScanner-17] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777580 [ZAP-ActiveScanner-16] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Build info: version: '4.39.0', revision: '126f156aee'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] System info: os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '24.0.2'
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Driver info: org.openqa.selenium.firefox.FirefoxDriver
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Command: [null, newSession {capabilities=[Capabilities {acceptInsecureCerts: true, browserName: firefox, moz:firefoxOptions: {args: [-headless], prefs: {browser.tabs.documentchannel: false, devtools.jsonview.enabled: false, dom.serviceWorkers.enabled: true, network.captive-portal-service.enabled: false, network.proxy.allow_hijacking_localhost: true, network.proxy.http: 127.0.0.1, network.proxy.http_port: 55465, network.proxy.no_proxies_on: , network.proxy.share_proxy_settings: true, network.proxy.ssl: 127.0.0.1, network.proxy.ssl_port: 55465, network.proxy.type: 1, remote.active-protocols: 1}}, unhandledPromptBehavior: ignore, webSocketUrl: true}]}]
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] 777580 [ZAP-ActiveScanner-18] WARN  org.zaproxy.zap.extension.domxss.DomXssScanRule - Skipping scanner, failed to start browser: Could not start a new session. Response code 500. Message: Expected browser binary location, but unable to find binary in default location, no 'moz:firefoxOptions.binary' capability provided, and no binary flag set on the command line
[2026-03-04 16:05:28] [ZAP] [ZAP Daemon] Host info: host: 'DELL-INS7420', ip: '192.168.29.48'
